	AB	AS	D	N
B03_C2__16_14	0.0	545.6319778014999	19.99885459	0.260580723
B03_C2__16_15	0.0	635.962639293	13.489260696	1.8960226945
B03_C2__16_16	0.0	451.6936646475	9.1313360975	1.260532299
B03_C2__16_17	0.0	467.79878244099996	11.403566929499998	3.3912351650000008
B03_C2__16_18	0.0	290.9756243905	11.2226097255	5.97486346
B03_C2__16_19	0.0	829.363823525	10.387572069	1.2299807815000001
B03_C2__16_20	0.0	422.7237328375	11.338032601	32.487884700500004
B03_C2__16_21	0.0	491.16066400750003	5.8451943065	0.023988485499999997
B03_C2__16_22	0.0	892.443547007	7.485376554	0.11272239849999999
B03_C2__16_23	0.0	762.45599335	3.613965834	0.4594024365
B03_C2__16_24	0.0	742.868766762	4.238158531	0.425930401
B03_C2__16_25	0.0	915.1003033914999	13.7248044765	16.9549182935
B03_C2__16_26	0.0	696.941136448	3.173691391	0.0753931215
B03_C2__16_27	0.0	470.8145725735	14.2687686535	2.0012244585
B03_C2__16_28	0.0	113.199906026	17.2040547505	6.2510738214999995
B03_C2__16_29	0.0	83.7020683465	10.891610694	6.344659555
B03_C2__16_30	0.0	118.05435990000001	16.1416201435	17.192662641000002
B03_C2__16_31	0.0	336.1856515275	10.6418295835	5.9080290175
B03_C2__16_4	0.0	562.8402433755	12.064297073	32.2774745345
B03_C2__16_5	0.0	553.150808495	5.098394614	7.674779907
B03_C2__16_6	0.0	563.352897699	9.1878539585	9.24508977
B03_C2__16_7	0.0	751.8550118335	9.238676685	10.6162596535
B03_C2__16_8	0.0	448.2405987005001	14.456655138	13.279593886
B03_C2__16_9	0.0	420.21367481749996	9.9931683615	13.773341430000002
B03_C2__17_10	0.0	582.8587895795	10.577849117	6.5168539325
B03_C2__17_14	0.0	633.5693362645	18.2875877675	2.5039169035000004
B03_C2__17_15	0.0	633.68513459	9.5392740075	0.437052325
B03_C2__17_16	0.0	867.8095171425	10.269494011499999	0.9747005625
B03_C2__17_17	0.0	555.7050335105	4.585267011	0.7516831165000001
B03_C2__17_18	0.0	711.4120027335	4.5678013570000005	0.273819155
B03_C2__17_19	0.0	340.186945822	17.1279266655	53.6141764465
B03_C2__17_20	0.0	520.68262319	4.786076867	1.1058738215
B03_C2__17_21	0.0	683.2554374670001	3.646103896	0.1136363635
B03_C2__17_22	0.0	889.63519432	6.479978355	0.838744589
B03_C2__17_23	0.0	899.6970241555	5.780168573999999	1.58980333
B03_C2__17_24	0.0	517.80963595	2.8227452050000004	0.7890082979999999
B03_C2__17_25	0.0	685.8059063945	19.606613455	1.4851767385
B03_C2__17_26	0.0	799.2962756525001	11.172265093	0.397185656
B03_C2__17_27	0.0	244.288865252	15.143336494500002	10.642643519
B03_C2__17_28	0.0	311.92059768549996	10.0487249255	7.6599379865
B03_C2__17_29	0.0	174.5739359425	18.0845687335	11.3881401615
B03_C2__17_30	0.0	154.7212890455	14.759244146	14.972691317999999
B03_C2__17_4	0.0	876.352746773	10.961766906000001	21.3317787845
B03_C2__17_5	0.0	631.945396812	9.882033963000001	12.885886886000002
B03_C2__17_6	0.0	596.1113008479999	8.828052907	14.403260535
B03_C2__17_7	0.0	592.133830607	7.490536865999999	9.8016740415
B03_C2__17_8	0.0	452.05631468699994	7.825764007	10.8605687605
B03_C2__17_9	0.0	539.8602423545	11.430343117	9.014941238999999
B03_C2__18_10	0.0	501.32623203500003	9.6859552195	12.899098575499998
B03_C2__18_14	0.0	658.170034322	12.3339317775	2.5463794135
B03_C2__18_15	0.0	601.8772771935	4.793321242999999	1.1850415855
B03_C2__18_16	0.0	606.983096828	7.3312093275	0.6710954445
B03_C2__18_17	0.0	454.93317719099997	18.296199213999998	21.2123197905
B03_C2__18_18	0.0	428.24892581800003	16.774876982000002	35.5898031715
B03_C2__18_19	0.0	518.2906852445	3.7625689265	1.0898475509999999
B03_C2__18_20	0.0	514.004825983	3.8946448635	0.012482836
B03_C2__18_21	0.0	815.399874972	5.424976258499999	0.391737892
B03_C2__18_22	0.0	830.7977820804999	4.602198621	0.4037016335
B03_C2__18_23	0.0	731.1377968145	3.793415466	0.330618779
B03_C2__18_24	0.0	711.3237959255	25.6626506025	11.204819276999999
B03_C2__18_25	0.0	962.9035452119999	9.9830636055	0.3481369965
B03_C2__18_26	0.0	522.4326530045	14.8706470935	5.8455664535
B03_C2__18_27	0.0	173.4395726175	13.8826993475	8.8651917875
B03_C2__18_28	0.0	84.67553142700001	9.4778319195	6.821873308
B03_C2__18_29	0.0	96.293245885	15.8639682335	18.7684129625
B03_C2__18_30	0.0	280.97034839749995	9.7253645045	4.7259929615
B03_C2__18_4	0.0	759.1344780305	11.9116405175	42.36854971300001
B03_C2__18_5	0.0	661.364449875	3.7269253535	5.933480437
B03_C2__18_6	0.0	517.8026650004999	6.788266265499999	4.03660524
B03_C2__18_7	0.0	581.2887045255	7.2310590205	25.376726664
B03_C2__18_8	0.0	594.788079207	7.2321240245	10.591120017
B03_C2__18_9	0.0	406.5637805925	10.513691784999999	11.246585382
B03_C2__19_10	0.0	873.111629604	6.467072954	5.0144961839999995
B03_C2__19_11	0.0	620.6857294819999	17.243800983	18.3539517045
B03_C2__19_15	0.0	525.7706539465	1.9827740895	0.062802799
B03_C2__19_16	0.0	351.2479815145	12.1790813815	12.1825982975
B03_C2__19_17	0.0	267.25006622850003	23.435561681499998	64.4452101995
B03_C2__19_18	0.0	573.4210090595	2.8535473775	0.350316305
B03_C2__19_19	0.0	633.844949768	2.003076923	0.8215384615000001
B03_C2__19_20	0.0	624.6853375585	6.6938300349999995	0.40421678949999995
B03_C2__19_21	0.0	693.7190035154999	2.699867105	0.6889557249999999
B03_C2__19_22	0.0	808.640614193	16.492779659	15.072894354999999
B03_C2__19_23	0.0	592.9497202534999	25.523199523000002	5.5894838755
B03_C2__19_24	0.0	735.684551806	7.792554969	0.43774644100000004
B03_C2__19_25	0.0	513.3886780830001	10.8143138915	4.5054945055
B03_C2__19_26	0.0	387.2054784185	13.276180067	7.736184165499999
B03_C2__19_27	0.0	139.915980773	12.965456871499999	5.7504545144999994
B03_C2__19_28	0.0	75.692545917	17.654145558	11.1608797725
B03_C2__19_29	0.0	113.05421492549999	17.3132310585	18.283077646499997
B03_C2__19_30	0.0	812.668745479	7.8132088925	1.1115431975
B03_C2__19_4	0.0	790.783235261	5.45328627	2.2988248964999998
B03_C2__19_5	0.0	724.712568486	6.813687795	42.867735911
B03_C2__19_6	0.0	592.916407964	5.3329461865	7.704219899000001
B03_C2__19_7	0.0	383.614421086	4.819244211	5.7967453035
B03_C2__19_8	0.0	556.4158717089999	3.847248307	7.4383928065
B03_C2__19_9	0.0	525.668221528	10.729428912	16.6622499005
B03_C2__1_10	0.0	208.45495835949998	14.185672122500002	8.111081299
B03_C2__1_11	0.0	224.46509548199998	11.776008783999998	9.2121877575
B03_C2__1_12	0.0	283.5078360945	13.906315349500002	12.706503555000001
B03_C2__1_13	0.0	237.71004847950002	16.763783056999998	13.713021067
B03_C2__1_14	0.0	214.0481781055	18.360490953	10.4089514335
B03_C2__1_15	0.0	883.896083756	21.198884758	5.5793060715000005
B03_C2__1_16	0.0	684.5167350465	15.921387132500001	3.7253112575
B03_C2__1_17	0.0	478.9650438825	14.86019579	7.134173651500001
B03_C2__1_18	0.0	311.8599597825	15.567178619	8.7404764785
B03_C2__1_19	0.0	773.4884407469999	16.476988841	4.321878643
B03_C2__1_20	0.0	674.158887819	16.429612358	4.5118041385000005
B03_C2__1_6	0.0	493.6798768055	18.6367410735	18.131197186999998
B03_C2__1_7	0.0	286.427638594	18.65960225	23.972981117
B03_C2__1_8	0.0	250.36793477950002	12.3172212775	10.930289044999999
B03_C2__1_9	0.0	361.423881055	17.492237172499998	16.937749519500002
B03_C2__20_10	0.0	506.8810706915	6.349714685	10.4926051005
B03_C2__20_11	0.0	889.6452450039999	11.647920481	6.5890661785
B03_C2__20_15	0.0	681.490090831	10.9170305675	1.3216885005
B03_C2__20_16	0.0	432.3915507775	5.431566760999999	2.9457164909999998
B03_C2__20_17	0.0	339.36845416050005	20.2222501255	28.5315168255
B03_C2__20_18	0.0	350.084021248	21.752462973500002	46.085339597
B03_C2__20_19	0.0	609.5633967785	8.3598726115	7.639994692000001
B03_C2__20_20	0.0	486.19142055349994	15.279604232999999	36.667919092999995
B03_C2__20_21	0.0	715.6367692735	24.555538074	18.7814663315
B03_C2__20_22	0.0	807.0796829895	6.6384942755	0.8181981660000001
B03_C2__20_23	0.0	869.0284664955	16.106212161	0.6811002895
B03_C2__20_24	0.0	478.6394960665	10.853779938	4.014171107
B03_C2__20_25	0.0	314.0802631565	15.045138663500001	9.056959148
B03_C2__20_26	0.0	195.480691105	11.409655009	6.5316786415
B03_C2__20_27	0.0	95.2241735205	9.248930318000001	6.1010085575
B03_C2__20_28	0.0	141.460090676	15.972021504	13.414070177500001
B03_C2__20_29	0.0	297.3431345405	10.7677229665	3.567461614
B03_C2__20_5	0.0	760.396188536	2.647657841	0.9043739694999999
B03_C2__20_6	0.0	742.7775279274999	13.022280006999999	50.67667395550001
B03_C2__20_7	0.0	739.6619986855001	4.490896145	12.419896246499999
B03_C2__20_8	0.0	549.7672719405	5.4404945905	7.150953117
B03_C2__20_9	0.0	651.091665037	5.9273097825	2.02955163
B03_C2__21_10	0.0	416.9622924125	5.0519685039999995	1.335433071
B03_C2__21_11	0.0	409.6723227035	12.8031850805	12.4731520775
B03_C2__21_12	0.0	561.1011160615001	10.936365836	12.8871279945
B03_C2__21_16	0.0	679.001837745	4.7357184445	0.1487998965
B03_C2__21_17	0.0	440.47137261800003	3.3551273225	0.3097040605
B03_C2__21_18	0.0	513.635342479	3.092555077	0.5729298555
B03_C2__21_19	0.0	408.331590321	5.048840415	0.2846527235
B03_C2__21_20	0.0	759.0326125825001	8.3738007815	1.7706976195
B03_C2__21_21	0.0	1040.236213118	12.753400051	1.0039774184999999
B03_C2__21_22	0.0	764.684008228	14.619883041000001	0.259909032
B03_C2__21_23	0.0	507.9066520335	14.608082602500001	8.1575441325
B03_C2__21_24	0.0	417.0845894605	18.5912882295	10.481927711
B03_C2__21_25	0.0	232.0736882245	10.877819969	4.0373017645000004
B03_C2__21_26	0.0	171.0987525555	12.473174221	7.2705989465
B03_C2__21_27	0.0	170.258597736	18.3760683765	10.4749787955
B03_C2__21_28	0.0	281.51689191900005	10.273928868	8.7733861185
B03_C2__21_6	0.0	864.4965328655	2.717749177	1.741993415
B03_C2__21_7	0.0	532.4631076119999	17.940546604	42.170609831
B03_C2__21_8	0.0	544.4017392845001	6.8970372875	16.8046637375
B03_C2__21_9	0.0	384.176510361	5.0267220905	4.222090261
B03_C2__22_10	0.0	549.370456816	8.5944469225	9.0655664585
B03_C2__22_11	0.0	314.31944006900005	5.668335691999999	6.541852617500001
B03_C2__22_12	0.0	383.5240018925	7.0166125405	4.1781164125000005
B03_C2__22_13	0.0	412.97110737549997	10.650601181999999	15.235887507999998
B03_C2__22_17	0.0	1018.4443808249999	18.198336926499998	1.7031105635000001
B03_C2__22_18	0.0	1199.700880909	18.955439815	1.9791666669999999
B03_C2__22_19	0.0	1056.0999435019999	18.1043358885	2.8686649125
B03_C2__22_20	0.0	682.227717323	15.445971122500001	0.637517466
B03_C2__22_21	0.0	650.7142130310001	10.570550051	1.6911513495000001
B03_C2__22_23	0.0	334.175886216	13.727511244499999	10.132433783
B03_C2__22_24	0.0	276.7200124455	9.523675627	4.2627375999999995
B03_C2__22_25	0.0	212.2954094195	10.810398486499999	5.159577713999999
B03_C2__22_27	0.0	229.8380093075	16.4695702335	16.6786847415
B03_C2__22_28	0.0	677.486446071	6.064814815	0.33564814849999997
B03_C2__22_7	0.0	877.5012530660001	3.0018134965	6.7672043525
B03_C2__22_8	0.0	598.4527590895	18.025888375	33.603208977
B03_C2__22_9	0.0	838.3521342680001	6.0024614005	11.448310584
B03_C2__23_10	0.0	584.464031791	9.426559896499999	30.579889289
B03_C2__23_11	0.0	375.40377474699994	5.855275864499999	11.7073327755
B03_C2__23_12	0.0	382.743618182	4.4149678859999995	4.049148283
B03_C2__23_13	0.0	424.3340080195	6.169454346	3.788501965
B03_C2__23_14	0.0	431.132245463	6.019422894	6.0975609755
B03_C2__23_15	0.0	487.3030308025	12.229933615	9.550392275
B03_C2__23_16	0.0	429.06394488399997	11.8496932515	7.966257669
B03_C2__23_17	0.0	394.114746719	10.573641730999999	6.5326905365
B03_C2__23_18	0.0	488.261886812	13.565109926	7.8704305969999995
B03_C2__23_19	0.0	315.3963423075	13.3152011475	7.418255724
B03_C2__23_20	0.0	264.79417865849996	18.084515731	18.451573103
B03_C2__23_21	0.0	193.4098245735	13.737422425999998	9.9686690365
B03_C2__23_22	0.0	203.66059215399997	10.259940892	5.346587855999999
B03_C2__23_23	0.0	179.90366007300003	9.307915005	7.1830447369999995
B03_C2__23_24	0.0	219.6490348065	13.0287252095	8.205113204
B03_C2__23_25	0.0	139.67609614100002	19.209399531499997	11.1045978185
B03_C2__23_26	0.0	276.7178353705	16.486660049999998	12.86414852
B03_C2__23_27	0.0	1014.8408183285001	5.539412673499999	1.292117465
B03_C2__23_8	0.0	994.8460057394999	3.2379479245000002	4.552719773000001
B03_C2__23_9	0.0	450.536518442	10.789500719	13.2936100265
B03_C2__24_10	0.0	449.04868817199997	8.047823956	13.383081867
B03_C2__24_11	0.0	435.24204274299996	9.8161764705	24.549632353
B03_C2__24_12	0.0	391.87353254000004	4.582878953	3.0234460199999997
B03_C2__24_13	0.0	292.175382411	7.183276563	7.416767388
B03_C2__24_14	0.0	320.603892406	5.6517228195	6.3889040575000005
B03_C2__24_15	0.0	757.1418742045	12.2976549515	5.4071520895
B03_C2__24_16	0.0	293.467791801	14.254233357	12.291231733
B03_C2__24_17	0.0	266.6936420805	11.558574262	9.409749354
B03_C2__24_18	0.0	233.12739896600002	15.265985672500001	13.120191032000001
B03_C2__24_19	0.0	255.1387834075	12.987490802	8.69818494
B03_C2__24_20	0.0	304.45726549200003	14.1890598075	7.3498436205
B03_C2__24_21	0.0	126.6779591735	12.417432754499998	10.885257065000001
B03_C2__24_22	0.0	107.286480928	13.1654586355	6.3671582104999995
B03_C2__24_23	0.0	112.11383791899999	15.5820007435	7.2052807735
B03_C2__24_24	0.0	115.7524074585	17.7688674065	17.7414039325
B03_C2__24_25	0.0	698.361021301	15.8858764185	9.927490542000001
B03_C2__24_26	0.0	1031.82290467	6.633392817000001	2.5568815525
B03_C2__24_9	0.0	1650.2739836130002	12.8522654935	11.469243678
B03_C2__25_10	0.0	1858.8549061420001	7.137257098	6.6808534465000005
B03_C2__25_11	0.0	499.7425466705	0.4070188135	0.4431982635
B03_C2__25_12	0.0	338.8231235195	16.4059433695	45.733109055
B03_C2__25_13	0.0	331.7921704885	5.494624824000001	20.919752416
B03_C2__25_14	0.0	279.481141018	6.5706570655	9.6572157215
B03_C2__25_15	0.0	302.9478425515	8.806981651000001	5.2394348184999995
B03_C2__25_16	0.0	259.642098266	10.74206092	7.4886584575
B03_C2__25_17	0.0	350.8912081085	7.7252030519999995	4.4671425055
B03_C2__25_18	0.0	214.40761309750002	10.215995330000002	6.4871570345
B03_C2__25_19	0.0	164.55271372700003	14.4980334	10.2940228255
B03_C2__25_20	0.0	159.2890155505	11.623322948	7.623831627000001
B03_C2__25_21	0.0	156.647428973	12.368746139999999	9.129092031999999
B03_C2__25_22	0.0	137.1728150285	19.046553268	16.677857356
B03_C2__25_23	0.0	232.96334015550002	14.519334507	15.356879223
B03_C2__25_24	0.0	428.24354412900004	14.0924112985	16.1626239325
B03_C2__25_25	0.0	1009.6600945994999	7.20471362	1.167443135
B03_C2__26_12	0.0	497.29247527149994	4.4032945515	8.3630918095
B03_C2__26_13	0.0	614.2036470365	6.681303193	7.81969968
B03_C2__26_14	0.0	332.299140357	13.2335762365	24.559158925
B03_C2__26_15	0.0	334.96799993	11.958428061	15.189996752
B03_C2__26_16	0.0	359.28401342	11.8243878	8.220078913
B03_C2__26_17	0.0	171.7432573765	10.2219061165	5.3058321475
B03_C2__26_18	0.0	131.4194203495	14.4613248385	17.7897574125
B03_C2__26_19	0.0	144.17512373300002	13.18982508	12.450726780000002
B03_C2__26_20	0.0	105.0670598125	14.063129617000001	10.392881128500001
B03_C2__26_21	0.0	161.8408415715	13.8737033925	12.205634987499998
B03_C2__26_22	0.0	189.06176693999998	14.193507561999999	15.860912485
B03_C2__26_23	0.0	304.5480654885	16.105256555	14.5652992095
B03_C2__26_24	0.0	521.8243649975	6.010285913500001	0.671199442
B03_C2__27_14	0.0	998.970875988	5.842518761499999	1.9758442779999998
B03_C2__27_15	0.0	337.8222203215	3.459327298	0.561686381
B03_C2__27_16	0.0	237.0649197425	5.3965210245	1.6538830295
B03_C2__27_17	0.0	230.2236445725	14.116631734500004	21.606460362500002
B03_C2__27_18	0.0	344.8837562945	15.625	31.656376008000002
B03_C2__27_19	0.0	118.25680462150001	12.7925668725	9.6675668725
B03_C2__27_20	0.0	143.9377574195	16.62359478	19.101305078
B03_C2__27_21	0.0	163.27234248899998	9.7899352135	8.2618938555
B03_C2__27_22	0.0	314.73869376500005	11.219014510000001	22.3813482465
B03_C2__27_23	0.0	973.4639182804999	5.1741432155	0.6770688215
B03_C2__28_18	0.0	586.121022731	5.683407946	0.2133463905
B03_C2__28_19	0.0	305.1642642775	13.030930422	14.304536043999999
B03_C2__28_20	0.0	199.84326087800002	14.386159984499997	21.1851658055
B03_C2__28_21	0.0	407.65271179750005	8.6045138435	1.9715260464999997
B03_C2__2_10	0.0	164.7471936405	11.420309682500001	9.04483552
B03_C2__2_11	0.0	156.71407990199998	10.7895686235	2.7779209400000004
B03_C2__2_12	0.0	157.5434047615	8.9307870745	4.3453633275
B03_C2__2_13	0.0	648.4142313615	15.68286445	10.2864450125
B03_C2__2_14	0.0	214.62291505950003	17.9799287795	5.7332470055
B03_C2__2_15	0.0	172.187548021	12.848664688500001	4.065281899
B03_C2__2_16	0.0	213.0931007355	15.6968698515	14.049423393500001
B03_C2__2_17	0.0	470.552005788	7.798954404000001	2.544504004
B03_C2__2_18	0.0	457.2178075255	8.807503965999999	0.365542451
B03_C2__2_19	0.0	301.61227417349994	16.526398644	4.4320658755
B03_C2__2_20	0.0	457.7078969475	20.3315412185	5.5167264035
B03_C2__2_26	0.0	893.540661237	5.4692537665	0.762061082
B03_C2__2_29	0.0	165.39210733750002	14.877953013499999	9.0504548135
B03_C2__2_30	0.0	156.0263117435	12.474369998	5.7411204445
B03_C2__2_6	0.0	425.6242275575	13.171032158	14.282935685
B03_C2__2_7	0.0	260.562260711	18.010766738500003	27.805362462999998
B03_C2__2_8	0.0	215.867514098	11.136986301499999	4.7835616435
B03_C2__2_9	0.0	169.95231753949997	18.368042643	16.6976571215
B03_C2__3_10	0.0	148.197728769	7.67518797	2.0330827065
B03_C2__3_11	0.0	269.7636380765	9.882553398999999	5.939268545
B03_C2__3_12	0.0	141.1838832575	10.1909022175	4.580393145
B03_C2__3_13	0.0	197.3034568355	9.2317259315	6.235513596
B03_C2__3_14	0.0	200.239695258	12.4558948775	5.864460397
B03_C2__3_15	0.0	205.553173769	13.7266706805	2.3103552080000003
B03_C2__3_16	0.0	174.42496816149998	16.643314651999997	13.841072858
B03_C2__3_17	0.0	282.24383604450003	13.588504073	11.932984571
B03_C2__3_18	0.0	304.90796786149997	8.362131029499999	4.39524838
B03_C2__3_19	0.0	145.647977719	11.748666626999999	6.079582909
B03_C2__3_20	0.0	315.050717339	14.616657474	6.3086045230000005
B03_C2__3_21	0.0	186.15519095	17.1375728	4.59231859
B03_C2__3_26	0.0	480.31582695450004	11.962950926000001	0.2794930125
B03_C2__3_28	0.0	1321.419540504	13.567887723000002	1.1588231505
B03_C2__3_29	0.0	1130.119254151	16.681709754499998	0.6543743150000001
B03_C2__3_30	0.0	742.8164501585001	11.178149734	3.5065524850000003
B03_C2__3_31	0.0	466.898268347	12.1159709195	14.200281426
B03_C2__3_32	0.0	551.730535155	9.7543929715	0.0
B03_C2__3_6	0.0	1913.744471167	10.2814006235	15.335270768
B03_C2__3_7	0.0	496.787294496	16.665718511999998	25.725338491
B03_C2__3_8	0.0	237.31921087	11.466733870999999	4.6055947585000006
B03_C2__3_9	0.0	172.02342835000002	12.954804602500001	6.660101586
B03_C2__4_10	0.0	190.8784662435	10.066251642	2.0503740935
B03_C2__4_11	0.0	156.50489975850002	10.9331594765	7.857588298500001
B03_C2__4_12	0.0	184.1877773845	8.766464933999998	3.2217871125000004
B03_C2__4_13	0.0	141.50116877300002	8.0697129465	5.858230814500001
B03_C2__4_14	0.0	130.736004819	7.420624332999999	4.8792689435
B03_C2__4_15	0.0	162.26623850450002	4.8175182485	1.035801182
B03_C2__4_16	0.0	87.02462252299999	14.225706158999998	12.614936826000001
B03_C2__4_17	0.0	110.787551525	12.415358017500001	11.781443596
B03_C2__4_18	0.0	99.896555478	13.8326687235	14.2276728615
B03_C2__4_19	0.0	140.7913137	14.7674878145	6.3627980505
B03_C2__4_20	0.0	134.750391819	12.386447336	2.182052541
B03_C2__4_21	0.0	131.38058632550002	15.197897341000001	4.700061843
B03_C2__4_25	0.0	685.816079303	15.8117079055	16.1033997185
B03_C2__4_26	0.0	708.3658324344999	22.325355757	0.4495472185
B03_C2__4_27	0.0	549.4288640795	9.7755273175	0.37734632
B03_C2__4_28	0.0	287.8454401655	30.4754531965	15.021611508500001
B03_C2__4_29	0.0	233.582019889	26.9303065355	18.2113938695
B03_C2__4_30	0.0	168.205734054	35.1840453035	35.341007016999995
B03_C2__4_31	0.0	235.806645309	44.43873949	29.587317887
B03_C2__4_32	0.0	545.4345925605	15.404239809999996	0.7015732250000001
B03_C2__4_7	0.0	466.91678974700005	14.915874576499998	16.0985469245
B03_C2__4_8	0.0	257.3568227765	10.5602258085	8.33895809
B03_C2__4_9	0.0	187.63181618150003	10.839445803	6.435333207999999
B03_C2__5_10	0.0	160.53839291199998	7.654426721	4.407986297000001
B03_C2__5_11	0.0	193.4253252455	14.555150884500001	13.66805411
B03_C2__5_12	0.0	130.2331965075	7.685540627	4.907762848999999
B03_C2__5_13	0.0	126.977382839	9.21178192	6.918379032000001
B03_C2__5_14	0.0	107.561220012	7.9438457175	2.9013045945
B03_C2__5_15	0.0	175.6961546935	9.872541879	2.0393299345
B03_C2__5_16	0.0	190.332940326	11.8757009965	8.2503133865
B03_C2__5_17	0.0	107.72839384100001	10.640370917999999	7.646821664
